"n","preval","crate","incub","recov","ptran","R0"
8347,0.0185400147845503,4.81118168309331,19.101172523573,0.111659369580913,0.112089594567417,4.82971922797151
5223,0.019690879390575,3.36878287047148,12.8695046757348,0.129153473316925,0.0696105512157851,1.81569125875831
5018,0.0196858105203137,4.47766663786024,4.44096061773598,0.248275883335853,0.270536312081491,4.87913446389139
8839,0.0178296574007254,2.13826077245176,11.1101674614474,0.221125042950967,0.391235428047599,3.78321404678281
8069,0.0137666585026309,2.56826711352915,8.91587889147922,0.169232865520287,0.13953666360203,2.11759945775848
5726,0.00761263779783621,2.04721945896745,12.4117501052096,0.126933249144815,0.231878879563841,3.73981567134615
6174,0.0164198177924845,1.89656196627766,17.3033531578258,0.127999208137859,0.119549105843679,1.7713569524698
6293,0.0135450882175937,4.78628150932491,14.3289344399236,0.211512425657827,0.139615058617022,3.15932726601604
5425,0.0133933001605328,2.40810083877295,13.2917306930758,0.0994062719664071,0.15434959953109,3.73909405053128
5786,0.0167762775192969,3.27198544051498,5.68177944654599,0.124516892366577,0.104272969898594,2.74002693821676
5720,0.0163214651697781,1.20186168234795,4.75357553176582,0.0801949275108054,0.240919480018509,3.61060107606463
8983,0.0102689640843309,4.4847358353436,5.42758402135223,0.0836885722971056,0.0877973363224636,4.70491788359359
7686,0.0135252808642108,4.69184923451394,18.1497292164713,0.215389672532212,0.0642320387883111,1.39917127166409
8780,0.0129670575822238,2.61470822803676,13.9578652647324,0.217894993904745,0.414616877950138,4.9753422179725
7856,0.0168388955274131,1.64772719796747,18.5177576425485,0.108072899313876,0.142627690079902,2.17456481338013
9607,0.0131271211088169,1.52355264499784,13.4902895260602,0.144260613882216,0.225226109014379,2.37863838837948
8769,0.0136561992948409,3.66255300678313,6.91037725936621,0.177200840962352,0.057772556845807,1.19409733405337
8699,0.010069197792327,2.91121996380389,5.37418320961297,0.111473378245952,0.0711360157823404,1.85777620226145
6500,0.0125767616911326,1.45602680929005,10.8503566514701,0.248606563160429,0.521266171609799,3.05292632258497
9670,0.0174153899142984,3.70505562145263,11.1901192548685,0.150327442646027,0.0986456625330005,2.43127708465327
6555,0.0178533574074972,3.10744732711464,16.8748239199631,0.109050147898728,0.120684100708208,3.43896357223857
5175,0.00899854787113145,1.90775302518159,9.79525480885059,0.214289064001525,0.140260812446462,1.24870109683834
6550,0.00777932909573428,2.60517124086618,18.4402725636028,0.178254480118863,0.320085351708214,4.67801511825528
8870,0.00840265073510818,2.03803116083145,13.5296743498184,0.153799428934231,0.2771241917356,3.67223559990525
8174,0.0161099945995957,2.05220739264041,6.43047933932394,0.221145310573047,0.226780052495087,2.10449726032093
7872,0.0164293374668341,2.38264597207308,10.2363674500957,0.149186053187121,0.225060667860071,3.59443716281094
5499,0.00836465642484836,4.24851030204445,17.168911781162,0.198175234107533,0.160363556581519,3.4378979052417
7922,0.0160487083888147,4.46344880387187,17.4994177208282,0.197565947351046,0.0908906158634945,2.05341869941913
9978,0.0105971876536496,3.16641664598137,15.3782560299151,0.204896984431194,0.0775280526166296,1.19809531124774
5592,0.0198642320754007,3.44227224495262,17.1878689974546,0.217456985071301,0.123753472007517,1.9589765845798
9602,0.01420130803762,1.12571164872497,16.0595406191424,0.0870367390706669,0.178944258145842,2.31442076091189
7257,0.00934591948450543,3.18345431052148,4.6104017207399,0.17654186076019,0.212111737247521,3.82486069505103
7195,0.017099929430522,2.45347836241126,3.6897886376828,0.246671599311288,0.210040738660551,2.08913555094041
6907,0.0146315752165392,1.32265475019813,18.9786657951772,0.101687724565389,0.322878681317559,4.19969099916052
7478,0.00851801686128601,1.93959893286228,6.66098811803386,0.170678964602528,0.398229101452793,4.52548292644788
5031,0.00751635771174915,4.89802368730307,20.9712823131122,0.188154835580615,0.187565732579768,4.88268822997343
6980,0.0110780068116728,4.72638954687864,8.71180982887745,0.149507069313666,0.151437506731989,4.78741675633937
9594,0.0137842433294281,4.39601600542665,8.09722843766212,0.0742016183368396,0.0508490078156369,3.01250912349205
8106,0.00769821304851212,1.87714839540422,8.47371632046998,0.153979100249941,0.196730654339812,2.39832958837505
7676,0.00813334684702568,3.55599473323673,19.2296124869026,0.143973622976569,0.195193246356082,4.82106473154854
9036,0.00968775206594728,2.00520442612469,12.0193614000455,0.20067826326238,0.448711676222563,4.48358793118969
9767,0.0119700944558717,2.09974368102849,16.8277080561966,0.157982782392763,0.100925998170997,1.34140394099522
5387,0.0101436263101641,4.08129455707967,19.7292894772254,0.113677807662869,0.0425390324870976,1.52724903235212
5244,0.00957340654893778,1.90628579072654,17.8852669196203,0.199232409697492,0.375194127411456,3.58991408543661
7239,0.0165679962532595,3.41880021616817,10.450275819283,0.203741190426284,0.254401320825479,4.26888293335214
7728,0.00930243814876303,1.16813762206584,12.2127601867542,0.19883110672934,0.501602823157022,2.94692887195852
9668,0.0187383162030019,2.29875519685447,20.7162679801695,0.138745315532666,0.176035467235492,2.91658456060104
6721,0.0168163039765786,2.82572904601693,4.98254803335294,0.189709465669002,0.229439518648857,3.41750955791213
8907,0.0165283881933428,4.51130566652864,10.1053342935629,0.121833661476849,0.132294270799515,4.89864530272316
8007,0.0197228645314463,4.06635836884379,6.50972711574286,0.177714110595873,0.135048161438993,3.09009914644994
6198,0.0166758095973637,4.93790750950575,6.93954532267526,0.240378471398028,0.133973698386388,2.7521172236884
9149,0.0084280776695814,3.01195941586047,12.1119112065062,0.100031664886279,0.132003344252644,3.97462859484367
5474,0.0152770748068579,1.66048950143158,12.7640593447722,0.246946316933259,0.475064183524131,3.19437478980981
7561,0.00738462802954018,2.80522671714425,10.1144216847606,0.12917466799519,0.195706405042648,4.25006578040775
7831,0.0111940804338083,3.70834673568606,20.1213118471205,0.230062566251727,0.0826306354764015,1.33191180264112
5838,0.0173972686268389,1.62487891875207,6.84197362046689,0.0810041417439934,0.242022385966424,4.85477735281456
5806,0.017630800931016,3.73095147497952,10.8728525438346,0.0750567442732863,0.022988570233566,1.14272529205773
5857,0.0156688841637224,3.882414130494,19.3007776946761,0.15319902389613,0.104177131106664,2.64008709453046
5221,0.0169885990768671,4.50992322340608,3.17233934719115,0.0873318777265958,0.0556269160269704,2.87264086112846
9371,0.0194974139363039,2.62801929190755,17.1190075767227,0.142911866202019,0.103053261757786,1.89505579341203
9243,0.0122982765368652,3.93393065594137,19.7479955297895,0.175273880620487,0.0766689431439501,1.72079436322674
8122,0.0161082337142434,3.21885144244879,13.7360281683505,0.170284101099009,0.207462126943155,3.92162135075778
7400,0.011165329993004,3.79883334971964,18.4696772857569,0.0825712531660683,0.107086009658777,4.92667713256087
8608,0.0188897359622642,2.0069867875427,6.84322519786656,0.167197100773221,0.0996655699545994,1.19635735994671
9961,0.00924282107199542,3.72371741291136,7.48393616219983,0.184784034991171,0.10928180953853,2.20221718349494
8716,0.0134326664519031,4.38306748308241,5.89257859485224,0.159381378639257,0.151654874588527,4.17058476426173
6736,0.0144451856662054,3.01952652912587,18.5672524329275,0.138917806205573,0.116109599820207,2.52376586212777
9345,0.0115807474267203,3.06926293671131,17.4241976458579,0.178275107202353,0.101337849884729,1.74467715441715
9514,0.0171614876415115,3.16849724017084,6.18260323209688,0.199560995101929,0.137988988539425,2.19089772095904
8236,0.011029324416304,2.31923060584813,18.7427044962533,0.159743733744835,0.274426457968294,3.98424542518333
6603,0.0157650920152664,1.27087636291981,9.91308267507702,0.198800328455633,0.609129921892732,3.89400171365123
9987,0.0191182417017408,2.13810183666646,13.9815592663363,0.20722687092307,0.140346727558511,1.448053501104
7908,0.00777680975524709,1.28200633637607,17.9329311442561,0.191975898324046,0.477928799594547,3.19158683337737
6531,0.0124527772469446,4.38837770186365,5.46123263100162,0.160657357951859,0.126535215116514,3.45632670421619
5625,0.0108485820030328,3.90994113590568,3.81613861955702,0.143213452324504,0.145755625143125,3.97934625055641
8200,0.0102162238087039,2.02810166217387,13.057700718753,0.111829103924567,0.271179983952164,4.91804509649519
5985,0.0145478982375935,2.17304821498692,20.4650932503864,0.158500492927153,0.12636930247685,1.73252828496043
9616,0.0146695672506467,1.79650254454464,19.4281110288575,0.105661577704363,0.118686937101613,2.01796517844778
6518,0.0158468154440634,3.61864852160215,10.5045762942173,0.0796181118933018,0.106895521741119,4.85840862733312
5408,0.0113685176779982,2.76845240779221,19.059904742986,0.232513280289015,0.201929250115365,2.40429930707905
6751,0.00921612089965492,4.72600448783487,9.36667156638578,0.0941418394634966,0.0639999990732766,3.21285715857521
5983,0.0116137184079271,1.91634816955775,6.21744263358414,0.0776396143708844,0.114905165142654,2.83615915249102
6992,0.0155057548172772,4.08416736777872,20.5510836350732,0.0748197266305797,0.0406117935213317,2.21686671839561
5192,0.00944857992837205,1.59548371378332,6.15684887906536,0.105808271217626,0.237551885119151,3.5820466540521
8039,0.0109448153614067,4.44127923436463,14.2067980323918,0.186514512642752,0.0886483660616342,2.11089282957837
6671,0.0101332196658477,1.90230714064091,6.39062204863876,0.144747972245328,0.372816470450743,4.89962949315086
5131,0.0198941657431424,2.83543905895203,16.3512863460928,0.204423164489213,0.131898352437877,1.82948806828354
7525,0.0197457924806513,1.72252717334777,14.2212745975703,0.22925473314221,0.221754698166666,1.66617494947277
6145,0.0151494459703099,3.66879515442997,7.442225582432,0.245422638701973,0.256757319583791,3.83823601170443
6535,0.0149841916842852,3.98547957930714,10.6023018211126,0.246032814547187,0.212774990769408,3.44673690076452
9403,0.0189501640484668,4.02337471116334,4.68320209113881,0.104188221278135,0.128538499742208,4.96369496406987
5821,0.0101298327269033,4.37625023908913,13.8594006677158,0.147266157876933,0.112742766691912,3.35033226101659
8539,0.0162098801836837,1.08213389758021,7.58682942995802,0.213799669315573,0.637564697257918,3.22699456464034
9426,0.0155096943557728,2.6503964914009,8.38992434972897,0.123136578431586,0.201596128221898,4.33916288502514
6674,0.00847723842924461,3.38387505896389,5.48762382008135,0.154629874896258,0.0803192854022548,1.75768380339723
6797,0.0101074134008959,4.79637258127332,20.5606599091552,0.155443387746112,0.135136720466363,4.16978856525384
6110,0.010150266451994,4.75819298438728,10.5805599857122,0.132649922485696,0.103369516989133,3.70789595139213
6986,0.00805253567406908,2.03038424532861,9.55500227306038,0.157733391484013,0.192089843081748,2.47262920939829
6263,0.0107363015706651,2.75496068689972,15.9463708153926,0.0921568550900556,0.166785118674149,4.98591715893708
8072,0.0189939382511657,3.21012221742421,13.3000068585388,0.171741267966805,0.0625919145718474,1.1699441722827
5013,0.0133118195233401,4.05766655225307,10.3683282653801,0.143011074633803,0.0894504884526057,2.53798704755027
8506,0.0108876032212283,2.68395205773413,14.8124209502712,0.0887612470788881,0.136270955117046,4.12054497241043
5685,0.0171727504581213,3.59840669576079,20.9070275402628,0.199495043748058,0.245047473170821,4.42006203096826
5761,0.0189470900017768,1.05747817270458,5.41727794334292,0.234336220000638,0.831154617022626,3.75071282468271
8566,0.0144137608341407,1.9980582408607,5.01146522210911,0.115270270387409,0.217794759014353,3.77518515053671
7017,0.0195658452315256,2.65609774552286,10.8352650348097,0.0869282407807186,0.157210811225728,4.80358600977343
6456,0.0187968460991979,1.17231977637857,19.8265953096561,0.0883925344033632,0.342123352654724,4.53746433435008
8163,0.0175013991533779,4.86693971324712,14.2528826748021,0.196041152351303,0.199958478330928,4.96419168892317
8015,0.0114546981975436,3.95335560571402,18.9089190233499,0.152835293626646,0.126618642110266,3.27521547344513
6113,0.0188850846055429,2.9570117900148,16.403326628264,0.160085284891073,0.0880634688448822,1.62666241198313
9786,0.0153225497857202,3.56169966142625,13.988885757979,0.241393050831743,0.172288298520795,2.54207472996786
5731,0.00874132204055786,3.71180930361152,6.62006256636232,0.151054406940704,0.162762857059004,3.99951712333132
6738,0.0155645799716003,4.01225229073316,12.8788705766201,0.190265476827044,0.175258880508698,3.69579839978833
6414,0.00957628941093571,3.06744007579982,17.0780137251131,0.0851730872390326,0.108867059446017,3.92075938426424
7022,0.0171630814324599,3.87896494939923,17.8734754594043,0.12327681897697,0.0591022763069963,1.85968181306962
9344,0.0185699345411267,1.82954871002585,7.46119504468516,0.21561847674218,0.190192892387153,1.61380956855137
8602,0.0133435707259923,4.53529029153287,8.05004314240068,0.151834335925756,0.101224868751677,3.02358594788238
9822,0.0132442483140621,3.17140951752663,20.0248130578548,0.103589829057222,0.139948306040431,4.28452671249397
8482,0.0097726644508075,4.24000584799796,14.759144437965,0.134964285370894,0.0572292822897328,1.79790150348563
7154,0.0179338773267809,4.08090890105814,14.2041556206532,0.174703150590882,0.0961622691286966,2.2462643558858
9329,0.011937205062015,4.76498008519411,11.0342082115822,0.221267214002088,0.105010675047848,2.26140044105705
5188,0.0196910338329617,4.06130398530513,16.1026909039356,0.194925148744835,0.150273979354785,3.13098804936744
9816,0.0195530624203384,3.91664223838598,5.64113873708993,0.141960956365336,0.0596648448520571,1.64612762182951
7710,0.0121754050797317,2.47130171954632,16.7164417072199,0.23625656675268,0.428054239349957,4.47755248586182
8103,0.0130922299206723,1.01796657498926,17.1903757355176,0.0907141872909851,0.105574564213261,1.18472513228189
6043,0.0137237621743698,4.12306737713516,18.8373028733768,0.131911821888993,0.135209917973619,4.22615345523227
6109,0.0154459382956848,1.29934708867222,9.21583018312231,0.093921424520202,0.131555577643386,1.81999323032796
6475,0.0163090634143446,1.54798315744847,12.4635274470784,0.179387061210349,0.469698397210382,4.05316416388378
8822,0.0138481020070612,1.56750541739166,6.51029333425686,0.148317549909931,0.401816344441854,4.24662689676043
7524,0.00820779970334843,4.94854348432273,18.7460480039008,0.108097061872249,0.107874755047227,4.93836656580679
7842,0.0166234274404123,2.46702673751861,3.82299401890486,0.123095151931513,0.144570305911822,2.89742369654123
6785,0.0176613845704123,2.95708163361996,20.6140694757923,0.220091236436972,0.231267304156888,3.10724001850467
5912,0.0115777193480171,2.15865872707218,8.8303662459366,0.116976248316234,0.181630034507093,3.35176811302081
5840,0.0119131146254949,4.60052466392517,18.6184438797645,0.228434253867716,0.0641218057874018,1.29137353100814
6137,0.0161761101852171,4.56302531342953,16.2730358024128,0.153995776425349,0.116668373470917,3.45698274187744
5539,0.0148421416275669,2.8650111341849,8.34705464076251,0.226592009890592,0.199289541551172,2.51980092213489
7900,0.0106753736692481,3.49306134600192,5.22824191628024,0.240389077989385,0.120145176132216,1.74581338788848
7486,0.0173012315351516,1.89974414464086,6.79095455585048,0.102884238567203,0.0864309420018385,1.59593615378253
9227,0.00962008047290146,2.24684554152191,8.03305685939267,0.111847606372321,0.185091607599746,3.71820432101376
5132,0.0176979549869429,4.910111987032,5.15409816149622,0.22296978507028,0.138522849975175,3.05047029545531
5248,0.0142780478035565,2.40802374947816,15.6333383065648,0.165731245191768,0.341809677247087,4.96638892479241
7180,0.0126310154749081,4.57252503279597,8.57335115689784,0.225969099817565,0.0566117888264621,1.14554964271374
9261,0.019457156065153,4.5993563849479,19.9207394546829,0.151133340248605,0.0688225202643485,2.09443725312594
7150,0.0193299521154258,3.64640208426863,20.5089569524862,0.232692257646238,0.196327187223584,3.07654355126433
5555,0.0143233468376566,3.13379376754165,13.4847813667729,0.245468915618025,0.22920718169278,2.92618735719007
9164,0.0103099785461091,1.42434720601887,8.72562154149637,0.2474440066549,0.365381215727246,2.1032221422065
7100,0.0119127206301782,3.54600011650473,4.93173004221171,0.0842473458275199,0.0389782867400523,1.64060965913814
6456,0.0195979093567003,2.46265072096139,8.12112099397928,0.200285233491333,0.26814385745549,3.29702121505979
8288,0.0127349355693441,2.36672036442906,8.57653945684433,0.195580092935124,0.246687795990639,2.98517615809105
5889,0.01471593404538,2.43330119829625,19.8168069776148,0.171749924256001,0.312610784260052,4.42897543760482
5598,0.0174556400277652,2.71898727398366,5.96141938352957,0.121633619347587,0.0537143741643618,1.2007264156593
8720,0.0112371828567702,2.58815452177078,14.8407237203792,0.207327095265733,0.205266593518675,2.56243238011375
9500,0.0194499168230686,3.82725787349045,7.73059758078307,0.115211171347415,0.0403329781886445,1.33984149738681
5681,0.00989111888594925,3.36554205045104,4.17734814947471,0.223455210510409,0.309677529116617,4.66416846553329
6637,0.0177877530572005,1.14146384876221,6.52118976647034,0.0815901428195648,0.228867816241487,3.20191054160241
7790,0.0197958839929197,2.17033811379224,5.30715513322502,0.172831464411225,0.194931983428637,2.44786627639551
7352,0.019236351977801,4.73368952982128,6.63085927069187,0.223743145934772,0.0938103026336938,1.98472603713162
9658,0.0158428917084821,3.09026976581663,6.52532903943211,0.199941110935295,0.0904799081006197,1.3984483886743
7848,0.0129074994160328,3.34965054318309,18.1782222641632,0.074793282690458,0.096891123670156,4.33931221303064
8128,0.0167384027433582,2.51572867203504,17.9457695754245,0.178731688291999,0.199990907600872,2.81496171834879
6460,0.0195833778823726,3.81104803085327,9.57536065857857,0.0808360396677162,0.0535941119554037,2.52671624775976
7597,0.0141674681897275,4.63871521409601,15.7967220721766,0.118164365466218,0.113746588328402,4.46528890286572
7232,0.00818723732116632,4.64740321878344,5.90416955575347,0.228923464884516,0.157856295805277,3.20465993995313
6858,0.0164203952117823,2.19871741626412,20.2233831058256,0.110006262194831,0.201460966568065,4.0266410934506
5048,0.0164735336869489,2.47009907476604,8.08148621767759,0.225359009367879,0.19288644677934,2.11417610975914
8328,0.0172044006474316,4.4809971023351,16.4116255380213,0.153480075624073,0.0982476646179299,2.86843421645463
5336,0.0144260215680115,3.83114069141448,18.5090356688015,0.230672629111446,0.147282156260377,2.44614484233316
5480,0.0170310383192264,2.52478052210063,15.344726501964,0.248242112426087,0.131674197404141,1.33921052161604
7325,0.00725693077221513,3.87456456758082,8.34562690509483,0.242704762025503,0.248515678465253,3.96733065405861
8551,0.0190885282729287,3.18830152694136,17.6924624727108,0.134068940057885,0.107325300790938,2.55230943306815
8992,0.0126900080263149,3.42569161113352,8.24764478718862,0.130428030787734,0.0533440908792393,1.40108229438774
6273,0.00783995140250772,4.38641008082777,13.4225861155428,0.17310464066267,0.0466556083580627,1.18223653649911
6852,0.00922659793216735,1.53511620126665,20.97232516855,0.104634316597134,0.296710981302801,4.35312093875837
5993,0.0150069919661619,3.66614076215774,14.6465221443214,0.188706596008502,0.123461178951149,2.39857042769436
8311,0.0108434303014074,2.99888145923615,20.9769460069947,0.149107234990224,0.161914341163356,3.2564611350419
8721,0.0134239839203656,4.16821780242026,17.6595307588577,0.0905417405036278,0.104060061088508,4.79055291777477
8558,0.0182011222746223,2.22749529965222,19.7662772694603,0.10095721471007,0.0707954625246783,1.5620137744816
6190,0.0188029025048018,4.16255980078131,15.15184271615,0.173082302251132,0.093718102136561,2.25388268751558
8046,0.00802641031192616,2.72089410573244,14.8666930105537,0.126728725855006,0.188970624069035,4.0572415899951
8940,0.0199758933822159,4.56682654749602,16.7802972206846,0.079924153795233,0.0386509927464057,2.20849857495632
7639,0.0088347887871787,1.70458669774234,9.56288427952677,0.150345202581957,0.144058670238944,1.63331113175955
6800,0.0112149519277737,4.501145333983,15.9683009376749,0.216627017474268,0.229294245980265,4.76434905228671
5064,0.0159812128071208,3.89428220130503,17.9256877256557,0.0824671808567364,0.0623400354392751,2.94383399453945
7626,0.0159973701594863,4.45977433118969,16.0715441498905,0.197516609199112,0.171594298956224,3.87446834454313
9791,0.0157348122119438,3.26227535866201,20.9041779865511,0.21230374171352,0.170879029094259,2.62574009024538
5376,0.0159975450660568,1.86954906955361,3.63322611758485,0.114152427963912,0.12597123305682,2.06311338052619
5013,0.0127619673153386,1.44866079557687,18.3631811868399,0.119358059206745,0.403749119833872,4.90034376429394
6348,0.0168731213344727,4.73439619038254,13.7777645895258,0.235555625088513,0.185547169513768,3.72928395215422
