n,initial_infected,preval,crate,incub,recov,R0,ptran,beta
6198,291,0.0469506292352372,14.8447687737644,6.93954532267526,0.204228455225239,4.7849937742576,0.065830051088846,0.977231886779014
9149,410,0.0448136408350639,10.0298985396512,12.1119112065062,0.0906635309888516,1.64875228796154,0.0149036107954228,0.149481704152541
5474,915,0.167153818048959,6.65122375357896,12.7640593447723,0.184968953109812,4.93176127225161,0.137151109827727,0.912222719515894
7561,1719,0.227350879513292,9.51306679286063,10.1144216847606,0.0762960320990533,2.29999258089811,0.0184462394305358,0.175480307779786
7831,189,0.0241348486783297,11.7708668392152,20.1213118471205,0.128749261357822,4.55447075422853,0.0498166153344932,0.586384745482724
5838,498,0.0853031860226105,6.56219729688019,6.84197362046689,0.214162391092628,1.22355624008924,0.0399317055185763,0.262039730013817
5806,1497,0.257836720633827,11.8273786874488,10.8728525438346,0.217377951280912,1.09065350331366,0.0200453566570306,0.237084024107673
5857,693,0.118319959023391,12.206035326235,19.3007776946761,0.190363866562024,2.8368496960029,0.0442431684451785,0.540033676986414
5221,1463,0.280214518291515,13.7748080585152,3.17233934719116,0.208535325750709,1.36495816148818,0.0206639536197434,0.284641994842025
9371,1994,0.212784121225056,9.07004822976887,17.1190075767227,0.243079776507569,2.60696907714009,0.0698674852194812,0.633701460633358
9243,1852,0.200367845937466,12.3348266398534,19.7479955297895,0.143953192315297,3.33014258369803,0.0388643204955607,0.479384655788444
8122,431,0.0530657473528688,10.547128606122,13.7360281683505,0.196413371911505,3.21863913070411,0.059938945303176,0.632183764627909
7400,783,0.105810810810811,11.9970833742991,18.4696772857569,0.12835338990367,1.25857548974454,0.0134651419447872,0.161542430558384
8608,1380,0.160315985130112,7.51746696885675,6.84322519786656,0.234712518249638,3.14965588320047,0.0983394628840247,0.73926366396577
9961,770,0.0773014757554462,11.8092935322784,7.48393616219983,0.101881920914399,3.54265999980271,0.0305634714676168,0.360933005926503
8716,489,0.0561037173015145,13.457668707706,5.89257859485224,0.159572868837742,2.97500287462026,0.0352757787262104,0.474729743503684
6736,1189,0.176514251781473,10.0488163228147,18.5672524329275,0.173514479557751,2.51771633978933,0.0434738009272545,0.436860240372591
9345,1816,0.194328517924024,10.1731573417783,17.4241976458579,0.134073368414072,3.39720909949392,0.0447722621280592,0.455475267176087
9514,1537,0.161551397939878,10.4212431004271,6.18260323209688,0.210915868294658,3.87287139892578,0.0783831665787071,0.816850033897979
8236,788,0.0956775133559981,8.29807651462033,18.7427044962533,0.126480697732186,2.98310019541532,0.0454689220395087,0.37730459412115
6603,602,0.0911706799939421,5.67719090729952,9.91308267507702,0.191688574671745,3.85587326157838,0.130192354228658,0.739126849626854
9987,435,0.0435566236106939,7.84525459166616,13.9815592663363,0.237858866508585,4.04417588654906,0.122614643170122,0.961943092335908
7908,848,0.107233181588265,5.70501584094018,17.9329311442561,0.0816960727837868,3.70337202958763,0.0530324471149533,0.302550950874631
6531,703,0.107640483846272,13.4709442546591,5.46123263100162,0.146080548246391,3.00351637881249,0.0325704947618794,0.438755319283944
5625,461,0.0819555555555556,12.2748528397642,3.81613861955702,0.123992013734067,2.61370843183249,0.0264018620839813,0.324078971776621
8200,1422,0.173414634146341,7.57025415543467,13.057700718753,0.115284927827539,1.91238221060485,0.0291230440354469,0.220468845128249
5985,1057,0.176608187134503,7.9326205374673,20.4650932503864,0.174928752656095,2.95531827770174,0.0651701587865413,0.516970140020123
9616,622,0.0646838602329451,6.99125636136159,19.4281110288575,0.176604041374288,1.77456039562821,0.0448266407827252,0.313394537530699
6518,1537,0.235808530223995,11.5466213040054,10.5045762942173,0.192813843422104,1.19258350599557,0.0199146229306964,0.229946609392814
5408,1050,0.194156804733728,9.42113101948053,19.059904742986,0.131151128027821,4.609235313721,0.0641649510542003,0.604506410740176
6751,1026,0.151977484817064,14.3150112195872,9.36667156638578,0.101514280079864,1.51713607739657,0.0107587045736555,0.154010976680102
5983,1283,0.214440915928464,7.29087042389438,6.21744263358414,0.134527353462996,1.14837127085775,0.021189150112328,0.154487347861431
6992,911,0.13029176201373,12.7104184194468,20.5510836350732,0.188117700945586,1.08535701967776,0.0160635834721655,0.204174867246933
5192,485,0.0934129429892142,6.48870928445831,6.15684887906537,0.104715062090661,1.7778384629637,0.0286908315467783,0.18616646503641
8039,915,0.113820126881453,13.6031980859116,14.2067980323918,0.125317073053215,3.58132989145815,0.0329923725877618,0.448801779635523
6671,637,0.0954879328436516,7.25576785160229,6.39062204863876,0.114142024629749,2.64799937978387,0.0416562404708285,0.302248010426851
5131,1911,0.372442019099591,9.58859764738008,16.3512863460928,0.248542743694037,3.98152322880924,0.103203695030438,0.98957870736979
7525,1275,0.169435215946844,6.80631793336943,14.2212745975703,0.246499758002814,4.53641861770302,0.164292368121817,1.11822609146325
6145,1736,0.282506102522376,11.6719878860749,7.442225582432,0.183211602206575,4.89771259669215,0.0768778875325789,0.897317771987291
6535,1705,0.260902830910482,12.4636989482678,10.6023018211126,0.180936177806696,4.91134781111032,0.0712982963171686,0.888640500821583
9403,594,0.0631713282994789,12.5584367779084,4.68320209113881,0.235544566513505,1.74163622967899,0.032665924748341,0.410232950743952
5821,1634,0.280707782168012,13.4406255977228,13.8594006677158,0.114095389085822,2.70427168440074,0.0229561435055336,0.308544930025473
8539,895,0.104813209977749,5.20533474395052,7.58682942995802,0.197812965606106,4.19105406291783,0.159268303381409,0.829044833201297
9426,519,0.0550604710375557,9.12599122850224,8.38992434972897,0.188171945360256,2.1650632051751,0.044642181319801,0.407404155145711
6674,1546,0.23164519029068,10.9596876474097,5.48762382008135,0.091340436833445,2.86882402002811,0.0239094076052048,0.262039639187648
6797,1836,0.270119170222157,14.4909314531833,20.5606599091552,0.113786692212336,2.88700307812542,0.0226695248492504,0.328502530666723
6110,758,0.124058919803601,14.3954824609682,10.5805599857122,0.114376745762071,2.3776518991217,0.0188912103164243,0.271948086776547
6986,1804,0.258230747208703,7.57596061332151,9.55500227306038,0.085492606589105,2.93817634601146,0.0331565021599079,0.251192354438972
6263,1719,0.274469104263133,9.3874017172493,15.9463708153926,0.122445998549927,1.47277888469398,0.0192104148316393,0.180335881179602
8072,712,0.0882061446977205,10.5253055435605,13.3000068585388,0.236147303612204,3.25120151881129,0.0729444355785863,0.767762472167188
5013,396,0.0789946140035907,12.6441663806327,10.3683282653801,0.157908899590606,2.60918602533639,0.0325852793837912,0.412013694088055
8506,577,0.0678344697860334,9.20988014433533,14.8124209502712,0.124529305892298,1.39689937606454,0.018887858145439,0.173954909702701
5685,542,0.0953386103781882,11.496016739402,20.9070275402628,0.21107094861567,3.87139762565494,0.0710802348186168,0.817139569315441
5761,1704,0.295781982294741,5.14369543176144,5.41727794334292,0.235502239255235,4.6499713966623,0.212897262467143,1.09507867638676
8566,365,0.0426103198692505,7.49514560215175,5.01146522210911,0.173081783793168,1.9892797851935,0.0459374789978911,0.344308093684982
7017,1587,0.226165027789654,9.14024436380714,10.8352650348097,0.244022022803314,1.35593834146857,0.0362002156301117,0.330878816881732
6456,929,0.143897149938042,5.43079944094643,19.8265953096561,0.233433496288955,1.38865998666734,0.0596891414181626,0.32415975584433
8163,1184,0.145044713953203,14.6673492831178,14.2528826748021,0.215596188342664,3.79421569500119,0.055771388940312,0.818018441592169
8015,1460,0.182158452900811,12.3833890142851,18.9089190233499,0.132337767489254,2.82872164528817,0.0302297462313534,0.374346707385967
6113,1085,0.177490593816457,9.89252947503701,16.403326628264,0.234648472645553,2.99073262326419,0.0709394744702083,0.701770842140171
9786,1560,0.159411404046597,11.4042491535656,13.988885757979,0.185595108587993,4.80766594037414,0.0782409495130644,0.892279282258535
5731,1523,0.265747688012563,11.7795232590288,6.62006256636232,0.094976665019989,2.78892529476434,0.0224867184912241,0.264882823486607
6738,1432,0.212525972098546,12.5306307268329,12.8788705766201,0.188927678070497,3.66515032015741,0.0552604537522504,0.692448339766677
6414,1958,0.30526972248207,10.1686001894996,17.0780137251131,0.106473523427499,1.31671703327447,0.0137870994312971,0.140195501889737
7022,573,0.0816006835659356,12.1974123734981,17.8734754594043,0.210937813570024,2.16819707211107,0.0374960471758547,0.457354749780038
9344,1776,0.190068493150685,7.07387177506462,7.46119504468516,0.230309098681668,4.23169780429453,0.137774409572382,0.974598507200265
8602,1112,0.12927226226459,13.8382257288322,8.05004314240068,0.158346089227125,2.80635387543589,0.0321121486143123,0.444375161162659
9822,1632,0.166157605375687,10.4285237938166,20.0248130578548,0.156978496016702,1.72826433647424,0.0260152195673075,0.271300336259029
8482,1061,0.125088422541853,13.1000146199949,14.759144437965,0.109177456668811,2.42936950549483,0.0202467242680677,0.265232383918693
7154,1074,0.150125803746156,12.7022722526453,14.2041556206532,0.221551080114907,3.3173888400197,0.0578613862188664,0.734971080667503
9329,1267,0.135813056061743,14.4124502129853,11.0342082115822,0.138981515853899,4.35792656987906,0.0420241688062226,0.605671240661772
5188,794,0.153045489591365,12.6532599632628,16.1026909039356,0.245745773546165,3.76927706692368,0.0732051590823495,0.926283908520979
9816,1430,0.145680521597392,12.2916055959649,5.64113873708993,0.243846013326198,2.58571969531477,0.0512965889084923,0.630517439281537
7710,712,0.0923476005188068,8.6782542988658,16.7164417072199,0.142261346867075,4.69288417324424,0.0769297603164452,0.667616023176906
8103,241,0.0297420708379613,5.04491643747315,17.1903757355176,0.154885319676949,1.44054049812257,0.0442264164976059,0.223118575559306
6043,1088,0.180043024987589,12.8076684428379,18.8373028733768,0.163581033016322,2.36115803103894,0.0301569853682559,0.386240669832135
6109,107,0.017515141594369,5.74836772168055,9.21583018312231,0.187294073455967,1.5122106038034,0.0492710448639919,0.283228083909646
6475,1583,0.244478764478765,6.36995789362118,12.4635274470784,0.199178642397514,3.42205723375082,0.107002389247758,0.681600714025079
8822,865,0.0980503287236454,6.41876354347915,6.51029333425686,0.165293096866459,2.72776647843421,0.0702442091369694,0.450880968748904
7524,426,0.0566188197767145,14.8713587108068,18.7460480039008,0.087630472838413,1.82898462284356,0.0107774138483727,0.160274787313968
7842,546,0.0696250956388676,8.66756684379652,3.82299401890487,0.203507193217985,2.1641374733299,0.0508121311173323,0.440417542935231
6785,574,0.0845983787767133,9.89270408404991,20.6140694757924,0.217799064469524,4.33164774160832,0.0953661221156828,0.943428825733818
5912,992,0.167794316644114,7.89664681768045,8.8303662459366,0.13403167409962,2.02740219701082,0.0344115821325826,0.271736110538608
5840,154,0.0263698630136986,14.0013116598129,18.6184438797645,0.138649809074122,4.51808388531208,0.0447409130872642,0.626431468079389
6137,1058,0.172396936613981,13.9075632835738,16.2730358024128,0.197347978704143,2.8546542217955,0.0405074727386625,0.563360240570591
5539,744,0.134320274417765,9.66252783546224,8.34705464076251,0.178980257794959,4.47691642213613,0.082926504223838,0.801279655360412
7900,1792,0.226835443037975,11.2326533650048,5.22824191628024,0.121607068215031,4.78523079305887,0.0518059151802134,0.581917887476178
7486,600,0.0801496126102057,7.24936036160216,6.79095455585048,0.21284003421478,1.71249695122242,0.0502786303218525,0.364487909690886
9227,604,0.0654600628590008,8.11711385380477,8.03305685939267,0.107076492665336,1.91279567312449,0.0252325463893298,0.2048154518636
5132,221,0.0430631332813718,14.77527996758,5.15409816149622,0.21830261097406,4.39597285073251,0.0649498590342562,0.959652351085989
5248,631,0.120236280487805,8.5200593736954,15.6333383065648,0.171213119756663,3.11689933389425,0.0626350164379241,0.533654058923501
7180,1019,0.141922005571031,13.9313125819899,8.57335115689784,0.148534751539119,4.46299664396793,0.047584180868118,0.662910097631696
9261,1285,0.138753914264118,13.9983909623697,19.9207394546829,0.242525456589414,2.7906891675666,0.0483493543209801,0.67681316456322
